# enforce: 7925 rows -- regenerate with `make baseline`
hard:16849	thing that eats away any thing	->	thing that eats away any
hard:1695	name of a king in Alba Longa	->	name of a king
hard:17181	exempt from old law by new law	->	exempt from old law
hard:19322	valley of Bœvtia sacred to Diana	->	valley of Bœvtia sacred
hard:19711	old or foreign word needing explanation	->	old
hard:19771	town of Thessaly on the Penēus	->	town of Thessaly
hard:20115	condition or state of a thing	->	condition or state
hard:20139	province of Thrace adjoining Mount Hœmus	->	province
hard:20384	mountain in Bœotia sacred to Apollo and the Muses	->	mountain in Bœotia sacred
hard:20470	cœsura after first half of fourth foot	->	cœsura after first half
hard:21283	capital of the Mœdi in Macedonia	->	capital of the Mœdi
hard:21673	to be in a state of confusion	->	to be in a state
hard:2184	Hyades daughter of Attas and Pleione	->	Hyades daughter of Attas
hard:24458	drawing off water between two places	->	drawing off water
hard:24861	former name of Cæsarea in Numidia	->	former name of Cæsarea
hard:24898	bracts expressing both male and female forms	->	bracts expressing both male
hard:26124	place for washing people or objects	->	place for washing people
hard:26281	name or nobility of a Lentulus	->	name or nobility
hard:2730	application of a similitude to the object compared	->	application of a similitude
hard:28025	city of Lower Moesia on the Euxine	->	city of Lower Moesia
hard:28167	Scythian people east of the Caspian Sea	->	Scythian people east
hard:28581	old Latin name for the Nile	->	old Latin name
hard:2904	critical mark before a verse to be transposed	->	critical mark before a verse
hard:32562	Greek name of flute teacher of Epaminondas	->	Greek name of flute teacher
hard:33308	fifteenth letter of the Latin alphabet	->	fifteenth letter
hard:34465	city of Achaia on the Gulf	->	city of Achaia
hard:35250	river in Boeotia sacred to Apollo	->	river in Boeotia sacred
hard:3537	water used for washing in the underworld	->	water used for washing
hard:36086	celebrated general of the Achaean league	->	celebrated general
hard:36170	fabulous bird that renews from ashes	->	fabulous bird that renews
hard:39333	Asiatic tribe near the Mœotic Lake	->	Asiatic tribe near the Mœotic
hard:39865	sixteenth letter of the Latin alphabet	->	sixteenth letter
hard:40399	mountain people north of the Po	->	mountain people north
hard:40894	seed offering carried home for sacrifice	->	seed offering carried home
hard:42521	those who lived above and below Rome	->	those who lived above
hard:43926	to speak in a rustic manner	->	to speak
hard:4512	town of the Aedui in Gaul	->	town of the Aedui
hard:46999	to come to the aid of	->	to come to the aid
hard:47307	another name for the gem galactitis	->	another name
hard:48043	stiffness or spasm of the neck	->	stiffness or spasm
hard:48502	legate of Caesar in the Gallic war	->	legate of Caesar
hard:48553	town in Moesia on the Black	->	town in Moesia
hard:49125	bearing fruit three times a year	->	bearing fruit three times
hard:51553	Greek letter used for borrowed words	->	Greek letter used
hard:5407	town in Thrace on the Propontis	->	town in Thrace
hard:5659	hereditary priests of Apollo at Miletus	->	hereditary priests of Apollo
hard:6636	capital money that can be taken	->	capital money that can be
hard:7193	city founded by the Achœans on Bruttium's east coast	->	city founded by the Achœans
hard:7511	Greek weight equal to a siliqua	->	Greek weight equal
hard:8664	name of a companion of Aeneas	->	name of a companion
hard:8805	mythic Sicilian king who protected Dœdalus	->	mythic Sicilian king who protected
hard:899	admission of a man to woman	->	admission of a man
main:0	first letter of the Latin alphabet	->	first letter
main:10	small cube or tile of colored glass for ornamental pavements	->	small cube or tile
main:10007	condescension (late Lat.): demission of Jesus Christ	->	condescension (late Lat.): demission
main:10013	of or pertaining to a demand of restitution	->	demand of restitution
main:10017	of or pertaining to spices or seasoning	->	pertaining to spices or seasoning
main:10023	to learn with or in company with one	->	to learn
main:10031	suitable for laying up or preserving	->	suitable for laying up
main:10033	one who prepares a thing in a savory manner	->	one who prepares a thing
main:10050	giving away of goods and possessions	->	giving away of goods
main:10063	she who hires or rents a thing	->	she who hires
main:10073	swelling in the parts about the anus	->	swelling in the parts
main:10117	sow offered in sacrifice with all her young	->	sow offered in sacrifice
main:10135	to form from or after something	->	to form
main:10148	she who establishes or confirms a thing	->	she who establishes
main:10164	places exposed on all sides to the winds	->	places exposed on all sides
main:10197	working or selling at the same market-place	->	working or selling
main:10217	to visit frequently or in great numbers	->	to visit frequently
main:10223	to roast or fry with oil	->	to roast or fry
main:10226	to flee to for refuge or succor	->	to flee to for refuge
main:10240	to check or repress a boiling liquid	->	to check
main:10253	of the same race or kind	->	same race or kind
main:10255	to beget or produce at the same time	->	to beget or produce
main:10264	from the same stalk or stock	->	from the same stalk
main:10265	to shoot forth at the same time	->	to shoot forth
main:10294	to lavish on banquets like the Greeks	->	to lavish
main:10305	to assemble into a flock or herd	->	to assemble into a flock
main:10308	one who meets or assembles with	->	one who meets or assembles
main:10311	of the same herd or flock	->	same herd or flock
main:10323	bearing fruit of a conical form	->	bearing fruit
main:10324	bearing fruit of a conical form	->	bearing fruit
main:10330	place in the palæstra where the athletæ sprinkled themselves with dust	->	place
main:10348	female soothsayer or interpreter of dreams	->	female soothsayer or interpreter
main:10349	putting together of facts or indications	->	putting together of facts
main:10389	Greek lute-player who taught Socrates music	->	Greek lute-player who taught Socrates
main:10428	to hoe or rake to pieces (very rare)	->	to hoe or rake
main:10439	consciousness of a thing together with another person	->	consciousness of a thing together
main:1044	to shade or obscure by something	->	to shade or obscure
main:10440	to tear or rend to pieces	->	to tear or rend
main:10471	sown with several kinds of seed	->	sown with several kinds
main:10472	sown or planted with various kinds (only in Col.)	->	sown or planted
main:10481	sacred rites established by common agreement	->	sacred rites established
main:10495	to sow or plant with something	->	to sow or plant
main:1050	to press to or close to	->	to press to or close
main:10508	one who sits near or by a person or thing	->	one who sits near
main:10509	sitting together or assembly of persons	->	sitting together or assembly
main:10540	of or pertaining to the emperor's cabinet	->	pertaining to the emperor's cabinet
main:1058	to carry or convey to a place often	->	to carry or convey
main:10580	to bring into an unconscious state	->	to bring
main:1059	one who conveys or carries a thing to a place	->	one who conveys
main:106	digging or loosening of the soil round the roots of a tree	->	digging or loosening
main:10600	survey taken by augur to fix templum limits	->	survey taken by augur
main:1061	bringing or conveying to a place	->	bringing or conveying
main:10614	sacrificial cake of the kind described	->	sacrificial cake
main:10637	collection of stars supposed to exert an influence upon human affairs	->	collection of stars supposed
main:10647	he who presides over the copying of the imperial constitutions	->	he who presides
main:1065	one who comes to a place	->	one who comes
main:107	to dig a hollow around a tree for water	->	to dig a hollow around
main:1070	to come nearer to a point	->	to come nearer
main:10715	that can be consumed or destroyed	->	that can be consumed
main:10724	god of the earth and agriculture	->	god of the earth
main:10732	to furnish or cover with boards	->	to furnish or cover
main:10750	soldier armed with a pike or pole	->	soldier armed with a pike
main:10759	to moderate or temper by mixing	->	to moderate or temper
main:10773	to be at the same time	->	to be at the same
main:10808	to contract friendsnip by means of the tesserae	->	to contract friendsnip by means
main:10813	to take or call to witness	->	to take or call
main:10817	one who puts a writing together	->	one who puts a writing
main:10841	following of one thing after another	->	following of one thing
main:10846	to join together in uninterrupted succession	->	to join together
main:10852	of or suited to an assembly of the people	->	of or suited
main:10882	that may be contradicted or spoken against	->	that may be contradicted
main:1089	turning or directing one thing to or toward another	->	turning or directing one thing
main:1092	one who goes to meet another	->	one who goes
main:10929	to cut down or to pieces	->	to cut down
main:10931	tent‑companion or comrade of a general in war	->	tent‑companion or comrade
main:10944	to heap up like a mound	->	to heap up like
main:10948	to be in a state of	->	to be in a state
main:10949	eyes narrowed by a partial closing of the eyelid	->	eyes narrowed
main:10954	to throw into disorder or confusion	->	to throw into disorder
main:10969	to bind one to appear in court by giving surely	->	to bind one to appear
main:10981	one who carries or brings together	->	one who carries
main:10994	of or pertaining to an agreement or compact	->	agreement or compact
main:11	square tablet used for display or calculation	->	square tablet used for display
main:11028	one who is of the same village	->	one who is
main:11044	to attack or injure at the same time	->	to attack or injure
main:11047	of or pertaining to a feast	->	pertaining to a feast
main:11054	to feast or banquet with others	->	to feast or banquet
main:11060	to whirl or roll round rapidly (very rare)	->	to whirl
main:11063	caterpillar that wraps itself in a leaf	->	caterpillar that wraps itself
main:1107	to call or summon one to a place	->	to call or summon one
main:11081	to elect or choose into a body or office	->	to elect or choose
main:11097	to furnish oneself abundantly with something	->	to furnish oneself abundantly
main:11108	kind of cake made of pounded materials	->	kind of cake made
main:11128	of or pertaining to the kitchen	->	pertaining to the kitchen
main:11129	of or pertaining to the kitchen	->	pertaining to the kitchen
main:11130	to perform the office of a cook	->	to perform the office
main:11142	of or belonging to the raven	->	belonging to the raven
main:11154	kind of cabbage injurious to the eyes	->	kind of cabbage injurious
main:11172	island in the Ionian Sea opposite epirus	->	island
main:11176	dance of the Greek comic cordax	->	dance
main:11197	town in Latium destroyed by Caius Marcius	->	town in Latium destroyed
main:11201	another name of the plant chamaepitys	->	another name
main:11204	Roman gens of distinguished men and women	->	Roman gens of distinguished men
main:11209	of or belonging to the cornel-tree or cornelwood	->	cornel-tree or cornelwood
main:11218	in the form of a horn	->	form of a horn
main:11229	horn of an animal or constellation	->	horn of an animal
main:11240	city on the western coast of Sardinia	->	city on the western coast
main:11246	money paid for a garland of flowers	->	money paid for a garland
main:11251	of or pertaining to a crown	->	pertaining to a crown
